ZIPCode,ideal_count,Latitude,Longitude,Ideal Customer Count:,TopOccupations_x,TopOccupations_y,Most Common Occupations:
33973,72,26.609841,-81.73227,72,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'BookReader']"
33974,134,26.530008,-81.576505,134,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33975,8,26.76469,-81.438032,8,"['OutdoorEnthusiast', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']","['OutdoorEnthusiast', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']","['OutdoorEnthusiast', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']"
33976,159,26.591169,-81.68341,159,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33980,140,27.010214,-82.052219,140,"['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']"
33981,155,26.937448,-82.231431,155,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
33982,148,26.899471,-81.982956,148,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
33983,188,27.022656,-82.011956,188,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
33990,326,26.635439,-81.931555,326,"['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']"
33991,278,26.624652,-82.035011,278,"['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']"
33993,378,26.661597,-82.048065,378,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33994,4,26.673649,-81.819023,4,"['Gardener', 'HomeSwimmingPoolIndicator', 'PresenceOfChildrenInd']","['Gardener', 'HomeSwimmingPoolIndicator', 'PresenceOfChildrenInd']","['Gardener', 'HomeSwimmingPoolIndicator', 'PresenceOfChildrenInd']"
34101,6,26.163266,-81.790315,6,"['PresenceOfChildrenInd', 'FoodWines', 'UpscaleLiving']","['PresenceOfChildrenInd', 'FoodWines', 'UpscaleLiving']","['PresenceOfChildrenInd', 'FoodWines', 'UpscaleLiving']"
34102,121,26.123908,-81.785569,121,"['HomeDecoratingEnthusiast', 'HomeSwimmingPoolIndicator', 'PresenceOfChildrenInd']","['HomeDecoratingEnthusiast', 'HomeSwimmingPoolIndicator', 'PresenceOfChildrenInd']","['HomeDecoratingEnthusiast', 'HomeSwimmingPoolIndicator', 'PresenceOfChildrenInd']"
34103,130,26.202997,-81.795704,130,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
34104,259,26.143745,-81.753864,259,"['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'BookReader']","['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'BookReader']","['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'BookReader']"
34105,183,26.178458,-81.773077,183,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34106,7,26.163266,-81.790315,7,"['OnlinePurchasingIndicator', 'CookingEnthusiast', 'BookReader']","['OnlinePurchasingIndicator', 'CookingEnthusiast', 'BookReader']","['OnlinePurchasingIndicator', 'CookingEnthusiast', 'BookReader']"
34108,178,26.260187,-81.789914,178,"['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']"
34109,279,26.225106,-81.787177,279,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34110,272,26.285581,-81.752039,272,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34112,263,26.110251,-81.76528,263,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34113,256,26.091835,-81.73142,256,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34114,236,26.06319,-81.695534,236,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34116,239,26.195765,-81.713259,239,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34117,146,26.222002,-81.631821,146,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34119,376,26.224648,-81.725227,376,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34120,467,26.230686,-81.5748,467,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
34133,5,26.358889,-81.788349,5,"['CookingEnthusiast', 'PresenceOfChildrenInd', 'AutomotiveBuff']","['CookingEnthusiast', 'PresenceOfChildrenInd', 'AutomotiveBuff']","['CookingEnthusiast', 'PresenceOfChildrenInd', 'AutomotiveBuff']"
34134,168,26.336828,-81.823472,168,"['HomeSwimmingPoolIndicator', 'BookReader', 'CookingEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'CookingEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'CookingEnthusiast']"
34135,401,26.323548,-81.691228,401,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34136,4,26.358889,-81.788349,4,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'FoodWines']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'FoodWines']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'FoodWines']"
34137,2,25.865852,-81.383106,2,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34138,1,25.865852,-81.383106,1,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
34139,3,25.865852,-81.383106,3,"['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorEnthusiast']"
34140,3,25.925408,-81.647334,3,"['OutdoorEnthusiast', 'AutomotiveBuff', 'BookReader']","['OutdoorEnthusiast', 'AutomotiveBuff', 'BookReader']","['OutdoorEnthusiast', 'AutomotiveBuff', 'BookReader']"
34141,1,25.899993,-81.332397,1,"['PresenceOfChildrenInd', 'FoodWines', 'BookReader']","['PresenceOfChildrenInd', 'FoodWines', 'BookReader']","['PresenceOfChildrenInd', 'FoodWines', 'BookReader']"
34142,190,26.425076,-81.416621,190,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
34143,7,26.429033,-81.432948,7,"['AutomotiveBuff', 'BookReader', 'HomeDecoratingEnthusiast']","['AutomotiveBuff', 'BookReader', 'HomeDecoratingEnthusiast']","['AutomotiveBuff', 'BookReader', 'HomeDecoratingEnthusiast']"
34145,184,25.904096,-81.684844,184,"['HomeSwimmingPoolIndicator', 'BookReader', 'HomeDecoratingEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'HomeDecoratingEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'HomeDecoratingEnthusiast']"
34146,4,26.243952,-80.198481,4,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34201,41,27.39929,-82.456209,41,"['HomeSwimmingPoolIndicator', 'BookReader', 'CookingEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'CookingEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'CookingEnthusiast']"
34202,311,27.42322,-82.388425,311,"['HomeSwimmingPoolIndicator', 'BookReader', 'HomeDecoratingEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'HomeDecoratingEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'HomeDecoratingEnthusiast']"
34203,343,27.438102,-82.483055,343,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34204,2,27.445685,-82.510091,2,"['PresenceOfChildrenInd', 'OnlinePurchasingIndicator', 'BookReader']","['PresenceOfChildrenInd', 'OnlinePurchasingIndicator', 'BookReader']","['PresenceOfChildrenInd', 'OnlinePurchasingIndicator', 'BookReader']"
34205,276,27.472572,-82.594216,276,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
34206,6,27.495653,-82.57087,6,"['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']"
34207,262,27.454706,-82.569622,262,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
34208,338,27.488715,-82.558134,338,"['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']"
34209,340,27.511077,-82.655866,340,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
34210,148,27.461294,-82.655296,148,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34211,270,27.473768,-82.415592,270,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34212,235,27.502052,-82.468973,235,"['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']"
34215,5,27.468757,-82.683237,5,"['PresenceOfChildrenInd', 'GolfEnthusiast', 'HomeSwimmingPoolIndicator']","['PresenceOfChildrenInd', 'GolfEnthusiast', 'HomeSwimmingPoolIndicator']","['PresenceOfChildrenInd', 'GolfEnthusiast', 'HomeSwimmingPoolIndicator']"
34216,8,27.468757,-82.683237,8,"['CookingEnthusiast', 'AutomotiveBuff', 'BookReader']","['CookingEnthusiast', 'AutomotiveBuff', 'BookReader']","['CookingEnthusiast', 'AutomotiveBuff', 'BookReader']"
34217,48,27.507054,-82.71778,48,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34218,1,27.468757,-82.683237,1,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
34219,398,27.564247,-82.476584,398,"['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']"
34220,4,27.517838,-82.570524,4,"['PresenceOfChildrenInd', 'Gardener', 'GolfEnthusiast']","['PresenceOfChildrenInd', 'Gardener', 'GolfEnthusiast']","['PresenceOfChildrenInd', 'Gardener', 'GolfEnthusiast']"
34221,472,27.589261,-82.505009,472,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'BookReader']"
34222,147,27.520607,-82.534036,147,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34223,216,26.960698,-82.3236,216,"['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']","['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']","['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']"
34224,193,26.883307,-82.314905,193,"['CookingEnthusiast', 'BookReader', 'HomeDecoratingEnthusiast']","['CookingEnthusiast', 'BookReader', 'HomeDecoratingEnthusiast']","['CookingEnthusiast', 'BookReader', 'HomeDecoratingEnthusiast']"
34228,69,27.387622,-82.637761,69,"['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']"
34229,100,27.197599,-82.475793,100,"['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']"
34230,10,27.335574,-82.537,10,"['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorSportsLover']","['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorSportsLover']","['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorSportsLover']"
34231,328,27.222165,-82.496097,328,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34232,337,27.314867,-82.484904,337,"['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']","['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']","['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']"
34233,222,27.294847,-82.486,222,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34234,165,27.3548,-82.508359,165,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34235,165,27.359669,-82.496968,165,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34236,121,27.322085,-82.571714,121,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34237,138,27.349447,-82.508448,138,"['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']"
34238,242,27.253747,-82.494467,242,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34239,160,27.301933,-82.539541,160,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34240,205,27.299185,-82.403683,205,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
34241,172,27.293098,-82.425635,172,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34242,90,27.269128,-82.556914,90,"['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']"
34243,315,27.383565,-82.49722,315,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34249,2,27.2673,-82.4842,2,"['BookReader', 'OnlinePurchasingIndicator', 'CookingEnthusiast']","['BookReader', 'OnlinePurchasingIndicator', 'CookingEnthusiast']","['BookReader', 'OnlinePurchasingIndicator', 'CookingEnthusiast']"
34250,8,27.5794,-82.581098,8,"['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']"
34251,66,27.426037,-82.254948,66,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
34264,4,27.448191,-82.534479,4,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']"
34265,8,27.217262,-81.861338,8,"['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'CookingEnthusiast']"
34266,195,27.220234,-81.850116,195,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
34267,4,27.083669,-81.956245,4,"['AutomotiveBuff', 'BookReader', 'PresenceOfChildrenInd']","['AutomotiveBuff', 'BookReader', 'PresenceOfChildrenInd']","['AutomotiveBuff', 'BookReader', 'PresenceOfChildrenInd']"
34268,3,27.159817,-81.884327,3,"['FoodWines', 'CookingEnthusiast', 'Gardener']","['FoodWines', 'CookingEnthusiast', 'Gardener']","['FoodWines', 'CookingEnthusiast', 'Gardener']"
34269,38,27.039819,-82.049721,38,"['BookReader', 'OutdoorEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'OutdoorEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'OutdoorEnthusiast', 'ExerciseEnthusiast']"
34270,5,27.403814,-82.537237,5,"['GamingCasino', 'PresenceOfChildrenInd', 'AutomotiveBuff']","['GamingCasino', 'PresenceOfChildrenInd', 'AutomotiveBuff']","['GamingCasino', 'PresenceOfChildrenInd', 'AutomotiveBuff']"
34272,1,27.138193,-82.453258,1,"['OnlinePurchasingIndicator', 'AutomotiveBuff', 'BookReader']","['OnlinePurchasingIndicator', 'AutomotiveBuff', 'BookReader']","['OnlinePurchasingIndicator', 'AutomotiveBuff', 'BookReader']"
34274,2,27.114515,-82.451004,2,"['AutomotiveBuff', 'OutdoorEnthusiast', 'PresenceOfChildrenInd']","['AutomotiveBuff', 'OutdoorEnthusiast', 'PresenceOfChildrenInd']","['AutomotiveBuff', 'OutdoorEnthusiast', 'PresenceOfChildrenInd']"
34275,267,27.167849,-82.474597,267,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34276,5,27.335574,-82.537,5,"['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator']","['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator']","['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator']"
34277,7,27.277553,-82.513523,7,"['HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator', 'BookReader']","['HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator', 'BookReader']","['HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator', 'BookReader']"
34280,1,27.499376,-82.636054,1,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
34281,2,27.440958,-82.582111,2,"['Gardener', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']","['Gardener', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']","['Gardener', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']"
34282,4,27.440958,-82.582111,4,"['PresenceOfChildrenInd', 'AutomotiveBuff', 'FoodWines']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'FoodWines']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'FoodWines']"
34284,4,27.100235,-82.449444,4,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34285,227,27.08797,-82.397386,227,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34286,216,27.06342,-82.184608,216,"['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']"
34287,292,27.061289,-82.21031,292,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34288,170,27.040894,-82.151324,170,"['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']"
34289,39,27.078311,-82.153363,39,"['CookingEnthusiast', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']"
34290,2,27.074743,-82.207369,2,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
34291,91,27.089848,-82.249881,91,"['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']"
34292,173,27.119447,-82.403921,173,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34293,559,27.051598,-82.424218,559,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34295,5,26.966588,-82.332549,5,"['GolfEnthusiast', 'FoodWines', 'OnlinePurchasingIndicator']","['GolfEnthusiast', 'FoodWines', 'OnlinePurchasingIndicator']","['GolfEnthusiast', 'FoodWines', 'OnlinePurchasingIndicator']"
